"id,""matchDate"",""Country"",""League"",""Season"",""homeTeam"",""awayTeam"",""FTHG"",""FTAG"",""FTR"",""1HHG"",""1HAG"",""1HR"",""2HHG"",""2HAG"",""2HR"""
"1372,""20-03-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Valladolid"",""Sevilla"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"1369,""21-03-21 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Valencia"",""Granada CF"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"1370,""21-03-21 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Villarreal"",""Cadiz CF"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"1364,""03-04-21 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Real Madrid"",""Eibar"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"1361,""04-04-21 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Elche"",""Betis"",""1"",""1"",""D"",""1"",""1"",""D"",""0"",""0"",""D"""
"1360,""04-04-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Cadiz CF"",""Valencia"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"1349,""11-04-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Valladolid"",""Granada CF"",""1"",""2"",""A"",""1"",""0"",""H"",""0"",""2"",""A"""
"1348,""11-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Betis"",""Atl. Madrid"",""1"",""1"",""D"",""1"",""1"",""D"",""0"",""0"",""D"""
"1345,""18-04-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Osasuna"",""Elche"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"1346,""18-04-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Real Sociedad"",""Sevilla"",""1"",""2"",""A"",""1"",""2"",""A"",""0"",""0"",""D"""
"1340,""18-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Levante"",""Villarreal"",""1"",""5"",""A"",""1"",""2"",""A"",""0"",""3"",""A"""
"1334,""21-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Alaves"",""Villarreal"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"1335,""21-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Elche"",""Valladolid"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"1332,""22-04-21 19:00"",""Spain"",""LaLiga"",""2020/2021"",""Atl. Madrid"",""Huesca"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"1328,""24-04-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Elche"",""Levante"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"1327,""24-04-21 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Valladolid"",""Cadiz CF"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"1323,""25-04-21 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Villarreal"",""Barcelona"",""1"",""2"",""A"",""1"",""2"",""A"",""0"",""0"",""D"""
"1321,""25-04-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Celta Vigo"",""Osasuna"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"1322,""25-04-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Sevilla"",""Granada CF"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"1320,""25-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Ath Bilbao"",""Atl. Madrid"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"1318,""28-04-21 19:00"",""Spain"",""LaLiga"",""2020/2021"",""Ath Bilbao"",""Valladolid"",""2"",""2"",""D"",""1"",""0"",""H"",""1"",""2"",""A"""
"1317,""29-04-21 19:00"",""Spain"",""LaLiga"",""2020/2021"",""Barcelona"",""Granada CF"",""1"",""2"",""A"",""1"",""0"",""H"",""0"",""2"",""A"""
"1315,""01-05-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Eibar"",""Alaves"",""3"",""0"",""H"",""1"",""0"",""H"",""2"",""0"",""H"""
"1305,""08-05-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Alaves"",""Levante"",""2"",""2"",""D"",""1"",""2"",""A"",""1"",""0"",""H"""
"1302,""08-05-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Ath Bilbao"",""Osasuna"",""2"",""2"",""D"",""1"",""1"",""D"",""1"",""1"",""D"""
"1300,""09-05-21 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Valencia"",""Valladolid"",""3"",""0"",""H"",""1"",""0"",""H"",""2"",""0"",""H"""
"1299,""09-05-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Villarreal"",""Celta Vigo"",""2"",""4"",""A"",""1"",""3"",""A"",""1"",""1"",""D"""
"1297,""10-05-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Betis"",""Granada CF"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"1296,""11-05-21 19:00"",""Spain"",""LaLiga"",""2020/2021"",""Osasuna"",""Cadiz CF"",""3"",""2"",""H"",""1"",""0"",""H"",""2"",""2"",""D"""
"1291,""12-05-21 20:00"",""Spain"",""LaLiga"",""2020/2021"",""Celta Vigo"",""Getafe"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"1280,""16-05-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Barcelona"",""Celta Vigo"",""1"",""2"",""A"",""1"",""1"",""D"",""0"",""1"",""A"""
"1282,""16-05-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Cadiz CF"",""Elche"",""1"",""3"",""A"",""1"",""0"",""H"",""0"",""3"",""A"""
"1283,""16-05-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Getafe"",""Levante"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"1286,""16-05-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Villarreal"",""Sevilla"",""4"",""0"",""H"",""1"",""0"",""H"",""3"",""0"",""H"""
"1276,""21-05-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Levante"",""Cadiz CF"",""2"",""2"",""D"",""1"",""2"",""A"",""1"",""0"",""H"""
"1269,""22-05-21 18:00"",""Spain"",""LaLiga"",""2020/2021"",""Celta Vigo"",""Betis"",""2"",""3"",""A"",""1"",""0"",""H"",""1"",""3"",""A"""
"1271,""22-05-21 18:00"",""Spain"",""LaLiga"",""2020/2021"",""Elche"",""Ath Bilbao"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"1275,""22-05-21 18:00"",""Spain"",""LaLiga"",""2020/2021"",""Valladolid"",""Atl. Madrid"",""1"",""2"",""A"",""1"",""0"",""H"",""0"",""2"",""A"""
"1265,""13-08-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Valencia"",""Getafe"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"1264,""14-08-21 19:30"",""Spain"",""LaLiga"",""2021/2022"",""Mallorca"",""Betis"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"1258,""15-08-21 22:15"",""Spain"",""LaLiga"",""2021/2022"",""Sevilla"",""Rayo Vallecano"",""3"",""0"",""H"",""1"",""0"",""H"",""2"",""0"",""H"""
"1255,""20-08-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Betis"",""Cadiz CF"",""1"",""1"",""D"",""1"",""1"",""D"",""0"",""0"",""D"""
"1253,""21-08-21 19:30"",""Spain"",""LaLiga"",""2021/2022"",""Granada CF"",""Valencia"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"1249,""22-08-21 19:30"",""Spain"",""LaLiga"",""2021/2022"",""Atl. Madrid"",""Elche"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"1245,""27-08-21 20:00"",""Spain"",""LaLiga"",""2021/2022"",""Mallorca"",""Espanyol"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"1241,""28-08-21 19:30"",""Spain"",""LaLiga"",""2021/2022"",""Elche"",""Sevilla"",""1"",""1"",""D"",""1"",""1"",""D"",""0"",""0"",""D"""
"1242,""28-08-21 19:30"",""Spain"",""LaLiga"",""2021/2022"",""Real Sociedad"",""Levante"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"1237,""29-08-21 19:30"",""Spain"",""LaLiga"",""2021/2022"",""Cadiz CF"",""Osasuna"",""2"",""3"",""A"",""1"",""0"",""H"",""1"",""3"",""A"""
"1235,""11-09-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Levante"",""Rayo Vallecano"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"1233,""12-09-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Espanyol"",""Atl. Madrid"",""1"",""2"",""A"",""1"",""0"",""H"",""0"",""2"",""A"""
"1232,""12-09-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Osasuna"",""Valencia"",""1"",""4"",""A"",""1"",""1"",""D"",""0"",""3"",""A"""
"1230,""12-09-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Real Madrid"",""Celta Vigo"",""5"",""2"",""H"",""1"",""2"",""A"",""4"",""0"",""H"""
"1226,""18-09-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Rayo Vallecano"",""Getafe"",""3"",""0"",""H"",""1"",""0"",""H"",""2"",""0"",""H"""
"1224,""18-09-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Elche"",""Levante"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"1217,""21-09-21 19:30"",""Spain"",""LaLiga"",""2021/2022"",""Getafe"",""Atl. Madrid"",""1"",""2"",""A"",""1"",""0"",""H"",""0"",""2"",""A"""
"1215,""21-09-21 22:00"",""Spain"",""LaLiga"",""2021/2022"",""Ath Bilbao"",""Rayo Vallecano"",""1"",""2"",""A"",""1"",""1"",""D"",""0"",""1"",""A"""
"1209,""23-09-21 19:30"",""Spain"",""LaLiga"",""2021/2022"",""Granada CF"",""Real Sociedad"",""2"",""3"",""A"",""1"",""0"",""H"",""1"",""3"",""A"""
"1210,""23-09-21 19:30"",""Spain"",""LaLiga"",""2021/2022"",""Osasuna"",""Betis"",""1"",""3"",""A"",""1"",""1"",""D"",""0"",""2"",""A"""
"1207,""25-09-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Alaves"",""Atl. Madrid"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"1205,""25-09-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Sevilla"",""Espanyol"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"1199,""26-09-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Betis"",""Getafe"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"1197,""01-10-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Ath Bilbao"",""Alaves"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"1191,""03-10-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Espanyol"",""Real Madrid"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"1189,""03-10-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Getafe"",""Real Sociedad"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"1190,""03-10-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Villarreal"",""Betis"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"1188,""03-10-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Granada CF"",""Sevilla"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"1185,""17-10-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Rayo Vallecano"",""Elche"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"1180,""18-10-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Espanyol"",""Cadiz CF"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"1179,""22-10-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Osasuna"",""Granada CF"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"1176,""23-10-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Elche"",""Espanyol"",""2"",""2"",""D"",""1"",""0"",""H"",""1"",""2"",""A"""
"1175,""23-10-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Ath Bilbao"",""Villarreal"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"1168,""26-10-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Espanyol"",""Ath Bilbao"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"1167,""26-10-21 21:30"",""Spain"",""LaLiga"",""2021/2022"",""Villarreal"",""Cadiz CF"",""3"",""3"",""D"",""1"",""2"",""A"",""2"",""1"",""H"""
"1165,""27-10-21 19:00"",""Spain"",""LaLiga"",""2021/2022"",""Mallorca"",""Sevilla"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"1166,""27-10-21 19:00"",""Spain"",""LaLiga"",""2021/2022"",""Rayo Vallecano"",""Barcelona"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"1160,""28-10-21 21:30"",""Spain"",""LaLiga"",""2021/2022"",""Levante"",""Atl. Madrid"",""2"",""2"",""D"",""1"",""1"",""D"",""1"",""1"",""D"""
"1158,""30-10-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Sevilla"",""Osasuna"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"1157,""30-10-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Valencia"",""Villarreal"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"1154,""31-10-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Atl. Madrid"",""Betis"",""3"",""0"",""H"",""1"",""0"",""H"",""2"",""0"",""H"""
"1153,""31-10-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Getafe"",""Espanyol"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"1144,""07-11-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Villarreal"",""Getafe"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"1137,""20-11-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Sevilla"",""Alaves"",""2"",""2"",""D"",""1"",""2"",""A"",""1"",""0"",""H"""
"1134,""21-11-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Getafe"",""Cadiz CF"",""4"",""0"",""H"",""1"",""0"",""H"",""3"",""0"",""H"""
"1133,""21-11-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Granada CF"",""Real Madrid"",""1"",""4"",""A"",""1"",""2"",""A"",""0"",""2"",""A"""
"1129,""26-11-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Ath Bilbao"",""Granada CF"",""2"",""2"",""D"",""1"",""2"",""A"",""1"",""0"",""H"""
"1128,""27-11-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Alaves"",""Celta Vigo"",""1"",""2"",""A"",""1"",""1"",""D"",""0"",""1"",""A"""
"1127,""27-11-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Valencia"",""Rayo Vallecano"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"1121,""28-11-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Real Madrid"",""Sevilla"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"1120,""29-11-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Osasuna"",""Elche"",""1"",""1"",""D"",""1"",""1"",""D"",""0"",""0"",""D"""
"1119,""01-12-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Real Madrid"",""Ath Bilbao"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"1118,""03-12-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Granada CF"",""Alaves"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"1117,""04-12-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Sevilla"",""Villarreal"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"1112,""05-12-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Elche"",""Cadiz CF"",""3"",""1"",""H"",""1"",""0"",""H"",""2"",""1"",""H"""
"1110,""05-12-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Celta Vigo"",""Valencia"",""1"",""2"",""A"",""1"",""1"",""D"",""0"",""1"",""A"""
"1107,""11-12-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Espanyol"",""Levante"",""4"",""3"",""H"",""1"",""2"",""A"",""3"",""1"",""H"""
"1105,""11-12-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Valencia"",""Elche"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"1102,""12-12-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Osasuna"",""Barcelona"",""2"",""2"",""D"",""1"",""1"",""D"",""1"",""1"",""D"""
"1101,""12-12-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Betis"",""Real Sociedad"",""4"",""0"",""H"",""1"",""0"",""H"",""3"",""0"",""H"""
"1100,""12-12-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Real Madrid"",""Atl. Madrid"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"1099,""13-12-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Cadiz CF"",""Granada CF"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"1098,""17-12-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Celta Vigo"",""Espanyol"",""3"",""1"",""H"",""1"",""0"",""H"",""2"",""1"",""H"""
"1096,""18-12-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Real Sociedad"",""Villarreal"",""1"",""3"",""A"",""1"",""1"",""D"",""0"",""2"",""A"""
"1094,""18-12-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Sevilla"",""Atl. Madrid"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"1093,""19-12-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Granada CF"",""Mallorca"",""4"",""1"",""H"",""1"",""1"",""D"",""3"",""0"",""H"""
"1092,""19-12-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Ath Bilbao"",""Betis"",""3"",""2"",""H"",""1"",""1"",""D"",""2"",""1"",""H"""
"1087,""21-12-21 21:30"",""Spain"",""LaLiga"",""2021/2022"",""Sevilla"",""Barcelona"",""1"",""1"",""D"",""1"",""1"",""D"",""0"",""0"",""D"""
"1086,""22-12-21 19:00"",""Spain"",""LaLiga"",""2021/2022"",""Granada CF"",""Atl. Madrid"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"1085,""22-12-21 21:30"",""Spain"",""LaLiga"",""2021/2022"",""Ath Bilbao"",""Real Madrid"",""1"",""2"",""A"",""1"",""2"",""A"",""0"",""0"",""D"""
"1083,""02-01-22 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Getafe"",""Real Madrid"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"1081,""02-01-22 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Atl. Madrid"",""Rayo Vallecano"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"1076,""03-01-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Osasuna"",""Ath Bilbao"",""1"",""3"",""A"",""1"",""2"",""A"",""0"",""1"",""A"""
"1073,""08-01-22 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Real Sociedad"",""Celta Vigo"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"1071,""08-01-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Real Madrid"",""Valencia"",""4"",""1"",""H"",""1"",""0"",""H"",""3"",""1"",""H"""
"1069,""09-01-22 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Sevilla"",""Getafe"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"1068,""09-01-22 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Osasuna"",""Cadiz CF"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"1066,""09-01-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Villarreal"",""Atl. Madrid"",""2"",""2"",""D"",""1"",""1"",""D"",""1"",""1"",""D"""
"1065,""10-01-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Espanyol"",""Elche"",""1"",""2"",""A"",""1"",""2"",""A"",""0"",""0"",""D"""
"1060,""19-01-22 21:30"",""Spain"",""LaLiga"",""2021/2022"",""Valencia"",""Sevilla"",""1"",""1"",""D"",""1"",""1"",""D"",""0"",""0"",""D"""
"1059,""20-01-22 19:00"",""Spain"",""LaLiga"",""2021/2022"",""Getafe"",""Granada CF"",""4"",""2"",""H"",""1"",""1"",""D"",""3"",""1"",""H"""
"1058,""21-01-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Espanyol"",""Betis"",""1"",""4"",""A"",""1"",""2"",""A"",""0"",""2"",""A"""
"1046,""05-02-22 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Mallorca"",""Cadiz CF"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"1045,""05-02-22 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Celta Vigo"",""Rayo Vallecano"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"1033,""13-02-22 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Alaves"",""Valencia"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"1032,""13-02-22 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Levante"",""Betis"",""2"",""4"",""A"",""1"",""3"",""A"",""1"",""1"",""D"""
"1031,""13-02-22 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Real Sociedad"",""Granada CF"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"1030,""13-02-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Espanyol"",""Barcelona"",""2"",""2"",""D"",""1"",""1"",""D"",""1"",""1"",""D"""
"1024,""19-02-22 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Cadiz CF"",""Getafe"",""1"",""1"",""D"",""1"",""1"",""D"",""0"",""0"",""D"""
"1020,""20-02-22 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Betis"",""Mallorca"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"1017,""25-02-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Levante"",""Elche"",""3"",""0"",""H"",""1"",""0"",""H"",""2"",""0"",""H"""
"1013,""26-02-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Atl. Madrid"",""Celta Vigo"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"1009,""27-02-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Barcelona"",""Ath Bilbao"",""4"",""0"",""H"",""1"",""0"",""H"",""3"",""0"",""H"""
"1000,""06-03-22 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Elche"",""Barcelona"",""1"",""2"",""A"",""1"",""0"",""H"",""0"",""2"",""A"""
"998,""06-03-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Betis"",""Atl. Madrid"",""1"",""3"",""A"",""1"",""1"",""D"",""0"",""2"",""A"""
"996,""11-03-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Atl. Madrid"",""Cadiz CF"",""2"",""1"",""H"",""1"",""1"",""D"",""1"",""0"",""H"""
"990,""13-03-22 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Betis"",""Ath Bilbao"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"986,""18-03-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Ath Bilbao"",""Getafe"",""1"",""1"",""D"",""1"",""1"",""D"",""0"",""0"",""D"""
"983,""19-03-22 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Osasuna"",""Levante"",""3"",""1"",""H"",""1"",""0"",""H"",""2"",""1"",""H"""
"981,""20-03-22 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Espanyol"",""Mallorca"",""1"",""0"",""H"",""1"",""0"",""H"",""0"",""0"",""D"""
"973,""02-04-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Atl. Madrid"",""Alaves"",""4"",""1"",""H"",""1"",""0"",""H"",""3"",""1"",""H"""
"972,""03-04-22 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Ath Bilbao"",""Elche"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"966,""08-04-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Sevilla"",""Granada CF"",""4"",""2"",""H"",""1"",""1"",""D"",""3"",""1"",""H"""
"962,""09-04-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Real Madrid"",""Getafe"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"959,""10-04-22 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Elche"",""Real Sociedad"",""1"",""2"",""A"",""1"",""2"",""A"",""0"",""0"",""D"""
"955,""16-04-22 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Elche"",""Mallorca"",""3"",""0"",""H"",""1"",""0"",""H"",""2"",""0"",""H"""
"941,""20-04-22 21:30"",""Spain"",""LaLiga"",""2021/2022"",""Osasuna"",""Real Madrid"",""1"",""3"",""A"",""1"",""2"",""A"",""0"",""1"",""A"""
"940,""21-04-22 19:00"",""Spain"",""LaLiga"",""2021/2022"",""Levante"",""Sevilla"",""2"",""3"",""A"",""1"",""2"",""A"",""1"",""1"",""D"""
"935,""29-04-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Sevilla"",""Cadiz CF"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"932,""30-04-22 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Valencia"",""Levante"",""1"",""1"",""D"",""1"",""0"",""H"",""0"",""1"",""A"""
"931,""30-04-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Ath Bilbao"",""Atl. Madrid"",""2"",""0"",""H"",""1"",""0"",""H"",""1"",""0"",""H"""
"927,""01-05-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Barcelona"",""Mallorca"",""2"",""1"",""H"",""1"",""0"",""H"",""1"",""1"",""D"""
"924,""07-05-22 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Mallorca"",""Granada CF"",""2"",""6"",""A"",""1"",""1"",""D"",""1"",""5"",""A"""
